FilePath|Title|Author|Originator|Revision Number|Creation Time|Part Number|Material|Designer|Mass|TotalMass|PRODHIERARCHY|MATGROUP|MATERIALTYPE|MATDESC1|MATDESC2|MATDESC3|EXTMATGROUP|TITLE1|TITLE2|TITLE3|RAD1|RAD2|RAD3|TECHDESC|ALLViewScales|CLASSIFICATION|DATE CREATED|PaperSIZE|REVISIONCURRENT|LAB_OFFICE|UNIT_OF_MEASURE|Description|NETWEIGHT|DRAWNDATE|HDMATWT
C:\Temp\Test02_versionUpgrad\Mannheim\ACVL_LH(U\ACVL_Development_2020\Sprayunit\AX00-100026976.ipt|Title doest not exist|manhensesi|not_found|Revision Number doest not exist|6/29/2020 12:00:00 AM|AX00-100026976|S235JR|manhensesi|23100.0375917905|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|PIPE|not_found|not_found|Z272 - LOW-HEAD|TITLE1 doest not exist|not_found|DIN EN 10255 88,9 x 4 x 1800|not_found|not_found|not_found|DIN EN 10255 88,9 x 4 x 1800|not_found|RESTRICTED|2016-12-09|not_found|01|135 - Mining Screens - Global|not_found|Pipe|not_found|not_found|50.9
C:\Temp\Test02_versionUpgrad\Mannheim\ACVL_LH(U\ACVL_Development_2020\Sprayunit\AX00-100028533.ipt|Title doest not exist|manhensesi|not_found|Revision Number doest not exist|9/24/2020 12:00:00 AM|AX00-100028533|ASTM A36|manhensesi|4974.18142509659|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|PIPE|not_found|not_found|Z272 - LOW-HEAD|TITLE1 doest not exist|not_found|Ø88,9 x 4 x 600|not_found|not_found|not_found|Ø88,9 x 4 x 600|not_found|RESTRICTED|2020-09-24|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|4,974 kg
C:\Temp\Test02_versionUpgrad\Mannheim\ACVL_LH(U\ACVL_Development_2020\Spring Bracket\AX00-100026865.ipt|Title doest not exist|manvandemo|not_found|Revision Number doest not exist|8/19/2020 12:00:00 AM|AX00-100026865|S235J2|manvandemo|2231.7552843|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|8 x 275 x 225|not_found|not_found|not_found|8 x 275 x 225|not_found|RESTRICTED|2020-08-19|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|2,232 kg
C:\Temp\Test02_versionUpgrad\Mannheim\ACVL_LH(U\FRAME_ACVL1548-1\AX00-100010804.ipt|Title doest not exist|manimpest|not_found|Revision Number doest not exist|5/31/2017 12:00:00 AM|AX00-100010804|ASTM A36|manimpest|30478.180277899|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|BENDING PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|BASE FRAME ACVL1548-1|not_found|not_found|not_found|BASE FRAME ACVL1548-1|not_found|RESTRICTED|2017-05-31|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|30,5 kg
C:\Temp\Test02_versionUpgrad\Mannheim\ACVL_LH(U\FRAME_ACVL1548-1\AX00-100010822.ipt|Title doest not exist|manimpest|not_found|Revision Number doest not exist|6/21/2017 12:00:00 AM|AX00-100010822|ASTM A36|manimpest|7567.0400442214|not_found|M38140 - Standard Screen and Vibrating Spares|EG - MACHINES & OTHER DEVICES - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|BENDING PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|6 x 109 x 1490|not_found|not_found|not_found|6 x 109 x 1490|not_found|RESTRICTED|2017-06-21|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|7,6 kg
C:\Temp\Test02_versionUpgrad\Mannheim\ACVL_LH(U\FRAME_ACVL1548-1\AX01-100043420.ipt|Title doest not exist|SORMORGAFA|not_found|Revision Number doest not exist|7/12/2017 12:00:00 AM|AX01-100043420|SHORE 60|SORMORGAFA|467.375333226738|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|RUBBER|not_found|not_found|Z272 - LOW-HEAD|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|2017-07-11|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|0,5 kg
C:\Temp\Test02_versionUpgrad\Mannheim\ACVL_LH(U\ISOLATION_BASE\AX01-100043539.ipt|AX01-100043539.ipt|SORMORGAFA|not_found|Revision Number doest not exist|7/17/2017 12:00:00 AM|AX01-100043539|ASTM A36|SORMORGAFA|94278.0167320201|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|BEAM|not_found|not_found|Z272 - LOW-HEAD|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|2017-07-17|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|0,0 kg
C:\Temp\Test02_versionUpgrad\Mannheim\ACVL_LH(U\ISOLATION_BASE\AX01-100043541.ipt|AX01-100043541.ipt|SORMORGAFA|not_found|Revision Number doest not exist|7/17/2017 12:00:00 AM|AX01-100043541|ASTM A36|SORMORGAFA|34381.7133365794|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z272 - LOW-HEAD|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|2017-07-16|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|34.4 kg
C:\Temp\Test02_versionUpgrad\Mannheim\ACVL_LH(U\MECH_BEAM\MECHANISM_BEAM_LOWER_PLATE.ipt|Title doest not exist|SORMORGAFA|not_found|Revision Number doest not exist|7/7/2017 12:00:00 AM|MECHANISM_BEAM_LOWER_PLATE|ASTM A36|SORMORGAFA|85034.0296393251|not_found|PRODHIERARCHY doest not exist|MATGROUP doest not exist|YHAM - DESIGN MATERIAL|MATDESC1 doest not exist|not_found|not_found|EXTMATGROUP doest not exist|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|2017-07-07|not_found|01|LAB_OFFICE doest not exist|mm|Description doest not exist|not_found|not_found|85,0 kg
C:\Temp\Test02_versionUpgrad\Mannheim\ACVL_LH(U\MECH_BEAM\PLATE...ipt|Title doest not exist|SORMORGAFA|not_found|Revision Number doest not exist|7/7/2017 12:00:00 AM|PLATE|ASTM A36|SORMORGAFA|26937.3651875197|not_found|PRODHIERARCHY doest not exist|MATGROUP doest not exist|YHAM - DESIGN MATERIAL|MATDESC1 doest not exist|not_found|not_found|EXTMATGROUP doest not exist|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|2017-07-07|not_found|01|LAB_OFFICE doest not exist|mm|Description doest not exist|not_found|not_found|26,9 kg
C:\Temp\Test02_versionUpgrad\Mannheim\ACVL_LH(U\SIDE_PLATE_ASSEMBLY\AX01-100043267.ipt|Title doest not exist|SORMORGAFA|not_found|Revision Number doest not exist|7/5/2017 12:00:00 AM|AX01-100043267|ASTM A36|SORMORGAFA|55400.806352578|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z272 - LOW-HEAD|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|2017-07-04|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|55,4 kg
C:\Temp\Test02_versionUpgrad\Mannheim\ACVL_LH(U\SIDE_PLATE_ASSEMBLY\AX01-100043273.ipt|Title doest not exist|SORMORGAFA|not_found|Revision Number doest not exist|7/5/2017 12:00:00 AM|AX01-100043273|ASTM A36|SORMORGAFA|139484.966131562|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z272 - LOW-HEAD|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|2014-04-13|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|0,0 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Dustencapsulation\MF3061-2 25-15\OA12-0007_Poltava\Discharge Modul\MM0398861 - Plate.ipt|Title doest not exist|manbrokova|not_found|Revision Number doest not exist|8/30/2012 12:00:00 AM|MM0398861|S235J2|manbrokova|2537.95983605585|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|RIB|not_found|not_found|Z273 - MULTIFLO|not_found|not_found|LINER FIXATION|not_found|not_found|not_found|LINER FIXATION|not_found|RESTRICTED|2012-08-30|not_found|not_found|135 - Mining Screens - Global|not_found|Plate|not_found|not_found|2,5 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Dustencapsulation\MF3061-2 25-15\OA12-0007_Poltava\Discharge Modul\MM0398864 - Plate.ipt|Title doest not exist|manbrokova|not_found|00|9/27/2012 12:00:00 AM|MM0398864|S235J2|manbrokova|3586.19198792528|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z273 - MULTIFLO|not_found|not_found|LINER FIXATION|not_found|not_found|not_found|LINER FIXATION|not_found|RESTRICTED|2012-09-27|not_found|not_found|135 - Mining Screens - Global|not_found|Plate|not_found|not_found|3,6 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Dustencapsulation\RF2473-2\Components\AX00-100001085.ipt|Title doest not exist|mankubit|not_found|1|8/4/2015 12:00:00 AM|AX00-100001085|S235JR|mankubit|4256.27685097307|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|ROUND BAR, STEEL|not_found|not_found|Z271 - SH RIPL-FLO|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|2015-08-04|not_found|01|135 - Mining Screens - Global|mm|Round Bar|not_found|not_found|4,3 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Dustencapsulation\RF2473-2\Components\AX00-100001095.ipt|Title doest not exist|mankubit|not_found|01|6/13/2016 12:00:00 AM|AX00-100001095|ASTM A36|mankubit|39.5401718893151|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z271 - SH RIPL-FLO|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|2016-06-13|not_found|01|135 - Mining Screens - Global|mm|PLATE|not_found|not_found|0,0 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Dustencapsulation\RF2473-2\Components\AX00-100001103.ipt|Title doest not exist|mankubit|not_found|1|6/8/2016 12:00:00 AM|AX00-100001103|S235JR|mankubit|4538.19518461408|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|DUST CHANNEL|not_found|not_found|Z271 - SH RIPL-FLO|TITLE1 doest not exist|not_found|LH|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|2016-06-08|not_found|01|135 - Mining Screens - Global|mm|Dust channel|not_found|not_found|4,5 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Dustencapsulation\RF2473-2\Components\AX00-100001118.ipt|Title doest not exist|mankubit|not_found|01|6/14/2016 12:00:00 AM|AX00-100001118|ASTM A36|mankubit|128.110000834695|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z271 - SH RIPL-FLO|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|2016-06-14|not_found|01|135 - Mining Screens - Global|mm|PLATE|not_found|not_found|0,1 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Dustencapsulation\RF2473-2\Components\AX00-100009738.ipt|Title doest not exist|mankubit|not_found|1|6/8/2016 12:00:00 AM|AX00-100009738|S235JR|mankubit|4240.57039273171|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|DUST CHANNEL|not_found|not_found|Z271 - SH RIPL-FLO|TITLE1 doest not exist|not_found|RH|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|2016-06-08|not_found|01|135 - Mining Screens - Global|mm|Dust channel|not_found|not_found|4,2 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Dustencapsulation\RF3061-2 25-15\ENCLAUSURAMENTO\AX01-100036210.ipt|Title doest not exist|C.K|not_found|1|5/15/2014 12:00:00 AM|AX01-100036210|S235J2|sorelesre|3401.91840092224|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|RAIL|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|3,000 mm|LH|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|2014-05-15|not_found|01|135 - Mining Screens - Global|not_found|Rail RH Top|not_found|not_found|0
C:\Temp\Test02_versionUpgrad\Mannheim\Dustencapsulation\RF3061-2 25-15\ENCLAUSURAMENTO\AX01-100036739.ipt|Title doest not exist|manbrokova|not_found|Revision Number doest not exist|5/15/2014 12:00:00 AM|AX01-100036739|S235J2|manbrokova|8343.80522590515|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|SEALING PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|RH|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|2014-05-15|not_found|01|135 - Mining Screens - Global|not_found|Rail Discharge RH|not_found|not_found|8,3 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Dustencapsulation\RF3061-2 25-15\ENCLAUSURAMENTO\AX01-100036756.ipt|Title doest not exist|sorelesre|not_found|Revision Number doest not exist|1/23/2017 12:00:00 AM|AX01-100036756|ASTMA36|sorelesre|826.909722545612|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|BAR, ROUND|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|3/8 x 58,208661|not_found|RESTRICTED|2017-01-23|not_found|01|135 - Mining Screens - Global|not_found|Round Bars|not_found|not_found|1.8
C:\Temp\Test02_versionUpgrad\Mannheim\Dustencapsulation\RF3061-2 25-15\ENCLAUSURAMENTO\AX01-100036798.ipt|Title doest not exist|sorelesre|not_found|Revision Number doest not exist|1/23/2017 12:00:00 AM|AX01-100036798|ASTMA36|sorelesre|697.434174797439|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|BAR, ROUND|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|2017-01-23|not_found|01|135 - Mining Screens - Global|not_found|Round Bars|not_found|not_found|1.5
C:\Temp\Test02_versionUpgrad\Mannheim\Dustencapsulation\RF3061-2 25-15\ENCLAUSURAMENTO\AX01-100036817.ipt|Title doest not exist|sorelesre|not_found|Revision Number doest not exist|1/23/2017 12:00:00 AM|AX01-100036817|ASTMA36|sorelesre|819.359313339427|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|BAR, ROUND|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|2017-01-23|not_found|01|135 - Mining Screens - Global|not_found|Round Bars|not_found|not_found|1.8
C:\Temp\Test02_versionUpgrad\Mannheim\HRBM\6012\Liner\AX00-100019290.ipt|AX00-100019290|manhensesi|not_found|Revision Number doest not exist|8/28/2019 12:00:00 AM|AX00-100019290|Hardox 500|manhensesi|112219.742083071|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|LINER|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|2019-08-28|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|112,2 kg
C:\Temp\Test02_versionUpgrad\Mannheim\HRBM\6015\Chassis Frame\AX00-100043462.ipt|Title doest not exist|manvandemo|not_found|Revision Number doest not exist|4/12/2021 12:00:00 AM|AX00-100043462|S235JR|manvandemo|310567.426155512|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|BEAM|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|IPB 200x5110|not_found|not_found|not_found|IPB 200x5110|not_found|RESTRICTED|2016-12-09|not_found|01|135 - Mining Screens - Global|not_found|Hot rolled I-beam IPB|not_found|not_found|310.6
C:\Temp\Test02_versionUpgrad\Mannheim\HRBM\6015\Chassis Frame\AX00-100043474.ipt|Title doest not exist|manvandemo|not_found|Revision Number doest not exist|4/12/2021 12:00:00 AM|AX00-100043474|S235JR|manvandemo|67913.5094067059|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|BEAM|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|IPB 200x1108|not_found|not_found|not_found|IPB 200x1108|not_found|RESTRICTED|2016-12-09|not_found|01|135 - Mining Screens - Global|not_found|Hot rolled I-beam IPB|not_found|not_found|67.9
C:\Temp\Test02_versionUpgrad\Mannheim\HRBM\6015\Chassis Frame\AX00-100043482.ipt|Title doest not exist|manvandemo|not_found|Revision Number doest not exist|4/12/2021 12:00:00 AM|AX00-100043482|S235JR|manvandemo|29886.7939334925|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|ANGLE BAR|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|L200x100x12x1100|not_found|not_found|not_found|L200x100x12x1100|not_found|RESTRICTED|2016-12-09|not_found|01|135 - Mining Screens - Global|not_found|Hot-rolled structural steel section-unequal angels|not_found|not_found|29.9
C:\Temp\Test02_versionUpgrad\Mannheim\HRBM\6015\Chassis Frame\AX00-100043488.ipt|Title doest not exist|manvandemo|not_found|Revision Number doest not exist|5/27/2021 12:00:00 AM|AX00-100043488|S235J2|manvandemo|996.573326952|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|8 x87 x187|not_found|not_found|not_found|8 x87 x187|not_found|RESTRICTED|2021-05-27|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|0,997 kg
C:\Temp\Test02_versionUpgrad\Mannheim\HRBM\6015\Drawer\AX00-100043497.ipt|Title doest not exist|manwasiaro|not_found|Revision Number doest not exist|4/12/2021 12:00:00 AM|AX00-100043497|S235J2|manlehmami|48792.5823636858|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|H-BEAM|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|IPB 200 x 798|not_found|not_found|not_found|IPB 200 x 798|not_found|RESTRICTED|2016-12-09|not_found|01|135 - Mining Screens - Global|not_found|Hot rolled I-beam IPB|not_found|not_found|48.8
C:\Temp\Test02_versionUpgrad\Mannheim\HRBM\6015\Drawer\AX00-100043507.ipt|AX00-100043507|manwasiaro|not_found|Revision Number doest not exist|5/27/2021 12:00:00 AM|AX00-100043507|S235J2|manlehmami|98160.91937128|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|15x140xx6000|not_found|not_found|not_found|15x259xx6000|not_found|RESTRICTED|2021-05-27|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|98,161 kg
C:\Temp\Test02_versionUpgrad\Mannheim\HRBM\6015\Drawer\AX00-100043516.ipt|Title doest not exist|manwasiaro|not_found|Revision Number doest not exist|5/28/2021 12:00:00 AM|AX00-100043516|S235J2|manlehmami|25140.3865910778|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|CHANNEL BAR|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|UPE 200 x 1108|not_found|not_found|not_found|UPE 200 x 1108|not_found|RESTRICTED|2016-12-09|not_found|01|135 - Mining Screens - Global|not_found|U-Shape|not_found|not_found|25.1
